timesteps,episodes_completed,normalized_reward_mean,extrinsic_reward_mean,intrinsic_reward_mean,speed_penalty_mean,total_reward_mean,episode_return_mean,episode_length_mean,global_parts,ep_parts,global_left_geoms,global_right_geoms,ep_left_geoms,ep_right_geoms,log_std_mean,action_std_mean,randinit_prob,randinit_noise,episode_idx,episode_steps
499712,499,0.00010906368520288714,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.12355911,1000.0,20.0,18.0,19.0,22.0,4.0,2.0,-0.27484163641929626,0.7596924213113716,0.499,0.5491,500.0,712.0
501760,501,0.0,0.0,0.0,0.0,0.0,2.123022565,1000.0,20.0,15.0,19.0,23.0,2.0,8.0,-0.2759679853916168,0.758837224248927,0.501,0.5509,502.0,760.0
503808,503,0.0,0.0,0.0,0.0,0.0,2.121880545,1000.0,20.0,19.0,19.0,23.0,4.0,4.0,-0.27709442377090454,0.7579829221255832,0.503,0.5527,504.0,808.0
505856,505,0.0,0.0,0.0,0.0,0.0,2.1229709100000003,1000.0,20.0,18.0,19.0,23.0,3.0,3.0,-0.2782208323478699,0.757129604343366,0.505,0.5545,506.0,856.0
507904,507,0.0023322714356824865,0.0,0.0007485714285714287,0.0,0.0007485714285714287,2.12311913,1000.0,20.0,18.0,19.0,23.0,5.0,6.0,-0.2793472409248352,0.7562772472044774,0.507,0.5563,508.0,904.0
509952,509,1.5577020137554693e-05,0.0,5e-06,0.0,5e-06,2.1223758,1000.0,20.0,18.0,19.0,23.0,4.0,4.0,-0.28047358989715576,0.7554258946543407,0.509,0.5581,510.0,952.0
512000,512,1.557183873361927e-05,0.0,5e-06,0.0,5e-06,2.122450325,1000.0,20.0,19.0,19.0,23.0,4.0,4.0,-0.2815999984741211,0.7545754555082341,0.511,0.5599000000000001,512.0,1000.0
514048,514,0.024508785347366575,0.0,0.00787154761904762,0.0,0.00787154761904762,2.1218050899999996,1000.0,20.0,13.0,19.0,23.0,3.0,3.0,-0.2827264368534088,0.7537259513019772,0.514,0.5626,515.0,48.0
516096,516,0.028048723171630884,0.0,0.009009880952380952,0.0,0.009009880952380952,2.12140688,1000.0,20.0,15.0,19.0,23.0,3.0,4.0,-0.28385278582572937,0.7528774707835997,0.516,0.5644,517.0,96.0
518144,518,0.027738528785413507,0.0,0.008910833333333335,0.0,0.008910833333333335,2.12194891,1000.0,20.0,15.0,19.0,23.0,3.0,3.0,-0.2849791944026947,0.7520299005878902,0.518,0.5662,519.0,144.0
520192,520,0.0290345697431523,0.0,0.00933,0.0,0.00933,2.12479701,1000.0,20.0,16.0,19.0,23.0,4.0,3.0,-0.28610560297966003,0.7511832845650237,0.52,0.5680000000000001,521.0,192.0
522240,522,0.004986585133559648,0.0,0.0016021428571428573,0.0,0.0016021428571428573,2.1245545050000003,1000.0,20.0,17.0,19.0,23.0,4.0,3.0,-0.28723204135894775,0.7503375992790133,0.522,0.5698,523.0,240.0
524288,524,0.0019274198390095314,0.0,0.0006192857142857143,0.0,0.0006192857142857143,2.125898315,1000.0,20.0,16.0,19.0,23.0,4.0,4.0,-0.2883583903312683,0.7494929330789248,0.524,0.5716,525.0,288.0
526336,526,0.0019140010667231177,0.0,0.0006151190476190477,0.0,0.0006151190476190477,2.12472832,1000.0,20.0,18.0,19.0,23.0,4.0,4.0,-0.28948479890823364,0.7486491731091766,0.526,0.5734,527.0,336.0
528384,528,0.0034335904926378175,0.0,0.0011035714285714286,0.0,0.0011035714285714286,2.12463332,1000.0,20.0,19.0,19.0,23.0,4.0,4.0,-0.290611207485199,0.7478063630228162,0.528,0.5752,529.0,384.0
530432,530,0.0005343911512721437,0.0,0.00017178571428571433,0.0,0.00017178571428571433,2.12428999,1000.0,20.0,18.0,19.0,23.0,4.0,4.0,-0.2917376160621643,0.7469645017504895,0.53,0.5770000000000001,531.0,432.0
532480,532,0.0002022351955511986,0.0,6.500000000000001e-05,0.0,6.500000000000001e-05,2.124493205,1000.0,20.0,19.0,19.0,23.0,4.0,5.0,-0.29286399483680725,0.7461236104602618,0.532,0.5788,533.0,480.0
534528,534,0.0007522523802152852,0.0,0.00024178571428571427,0.0,0.00024178571428571427,2.1262715350000003,1000.0,20.0,17.0,19.0,23.0,3.0,4.0,-0.2939904034137726,0.74528364358772,0.534,0.5806,535.0,528.0
536576,536,1.555659156610715e-05,0.0,5e-06,0.0,5e-06,2.1274501100000003,1000.0,20.0,15.0,19.0,23.0,2.0,7.0,-0.2951168119907379,0.7444446223283945,0.536,0.5824,537.0,576.0
538624,538,0.0007883595350337354,0.0,0.00025345238095238095,0.0,0.00025345238095238095,2.12731571,1000.0,20.0,19.0,19.0,23.0,4.0,4.0,-0.29624322056770325,0.743606545617738,0.538,0.5842,539.0,624.0
540672,540,0.001530068178671339,0.0,0.0004917857142857144,0.0,0.0004917857142857144,2.126197135,1000.0,20.0,19.0,19.0,23.0,4.0,3.0,-0.2973696291446686,0.7427694123924018,0.54,0.5860000000000001,541.0,672.0
542720,542,0.0,0.0,0.0,0.0,0.0,2.12643392,1000.0,20.0,19.0,19.0,23.0,3.0,5.0,-0.2984960079193115,0.7419332437015677,0.542,0.5878,543.0,720.0
544768,544,3.109221166745924e-05,0.0,1e-05,0.0,1e-05,2.126640585,1000.0,20.0,19.0,19.0,23.0,4.0,6.0,-0.29962241649627686,0.7410979942367205,0.544,0.5896,545.0,768.0
546816,546,0.00048191323949074765,0.0,0.000155,0.0,0.000155,2.128329395,1000.0,20.0,18.0,19.0,23.0,4.0,4.0,-0.3007487952709198,0.7402637071359299,0.546,0.5914,547.0,816.0
548864,548,7.769095954805315e-05,0.0,2.5e-05,0.0,2.5e-05,2.1295261800000005,1000.0,20.0,15.0,19.0,23.0,3.0,2.0,-0.30187520384788513,0.7394303371926365,0.548,0.5932000000000001,549.0,864.0
550912,550,0.001712749493856842,0.0,0.0005510714285714287,0.0,0.0005510714285714287,2.12796261,1000.0,20.0,18.0,19.0,23.0,4.0,5.0,-0.30300161242485046,0.7385979054359052,0.55,0.5950000000000001,551.0,912.0
552960,552,3.108646642855097e-05,0.0,1e-05,0.0,1e-05,2.128843565,1000.0,20.0,17.0,19.0,23.0,3.0,3.0,-0.3041280210018158,0.7377664108095494,0.552,0.5968,553.0,960.0
555008,555,0.018469089655082867,0.0,0.0059392857142857155,0.0,0.0059392857142857155,2.12677951,1000.0,20.0,13.0,19.0,23.0,0.0,3.0,-0.30525439977645874,0.736935874220972,0.555,0.5995,556.0,8.0
557056,557,0.026846893308944998,0.0,0.008638214285714286,0.0,0.008638214285714286,2.129281295,1000.0,20.0,15.0,19.0,23.0,3.0,2.0,-0.30638083815574646,0.7361062287291626,0.557,0.6013000000000001,558.0,56.0
559104,559,0.028017228717805483,0.0,0.009015,0.0,0.009015,2.129141295,1000.0,20.0,16.0,19.0,23.0,3.0,3.0,-0.3075072169303894,0.7352775610816773,0.559,0.6031000000000001,560.0,104.0
561152,561,0.030043179757797103,0.0,0.009666785714285715,0.0,0.009666785714285715,2.130958795,1000.0,20.0,17.0,19.0,23.0,3.0,4.0,-0.30863362550735474,0.7344498044140509,0.561,0.6049,562.0,152.0
563200,563,0.029181339084469595,0.0,0.009391785714285717,0.0,0.009391785714285717,2.133551295,1000.0,20.0,15.0,19.0,23.0,5.0,2.0,-0.30976003408432007,0.7336229796137045,0.563,0.6066999999999999,564.0,200.0
565248,565,0.00464469520610705,0.0,0.001495357142857143,0.0,0.001495357142857143,2.1321659349999997,1000.0,20.0,14.0,19.0,23.0,2.0,2.0,-0.3108864426612854,0.7327970856315656,0.565,0.6084999999999999,566.0,248.0
567296,567,0.008142080658784925,0.0,0.002620595238095238,0.0,0.002620595238095238,2.13137557,1000.0,20.0,18.0,19.0,23.0,4.0,3.0,-0.31201282143592834,0.7319721432342124,0.567,0.6103,568.0,296.0
569344,569,0.004315352761790552,0.0,0.0013885714285714285,0.0,0.0013885714285714285,2.13125724,1000.0,20.0,16.0,19.0,23.0,5.0,3.0,-0.3131392300128937,0.7311481077214361,0.569,0.6121,570.0,344.0
571392,571,0.006979893289894838,0.0,0.002245476190476191,0.0,0.002245476190476191,2.130943545,1000.0,20.0,17.0,19.0,26.0,2.0,7.0,-0.3142656087875366,0.7303250216521402,0.571,0.6139,572.0,392.0
573440,573,0.0005130229460093671,0.0,0.000165,0.0,0.000165,2.134355685,1000.0,20.0,15.0,19.0,27.0,3.0,3.0,-0.31539198756217957,0.7295028621675818,0.573,0.6156999999999999,574.0,440.0
575488,575,0.00024096802498043343,0.0,7.75e-05,0.0,7.75e-05,2.133713895,1000.0,20.0,18.0,19.0,27.0,4.0,4.0,-0.3165184259414673,0.7286815847918547,0.575,0.6174999999999999,576.0,488.0
577536,577,0.0005442096714069624,0.0,0.00017500000000000003,0.0,0.00017500000000000003,2.134232225,1000.0,20.0,17.0,19.0,27.0,4.0,2.0,-0.3176448345184326,0.7278612537055903,0.577,0.6193,578.0,536.0
579584,579,0.0006375736665492037,0.0,0.00020500000000000005,0.0,0.00020500000000000005,2.1312354399999998,1000.0,20.0,19.0,19.0,27.0,4.0,4.0,-0.31877124309539795,0.7270418461270762,0.579,0.6211,580.0,584.0
581632,581,0.0014617566557787365,0.0,0.0004700000000000001,0.0,0.0004700000000000001,2.131072225,1000.0,20.0,18.0,19.0,27.0,4.0,3.0,-0.3198975920677185,0.726223404302938,0.581,0.6229,582.0,632.0
583680,583,0.00012439963889652667,0.0,4e-05,0.0,4e-05,2.13356199,1000.0,20.0,19.0,19.0,27.0,3.0,4.0,-0.3210240304470062,0.7254058189546018,0.583,0.6246999999999999,584.0,680.0
585728,585,6.99732699329223e-05,0.0,2.25e-05,0.0,2.25e-05,2.13393853,1000.0,20.0,18.0,19.0,27.0,4.0,4.0,-0.32215043902397156,0.724589175641713,0.585,0.6265,586.0,728.0
587776,587,0.0010679013390427073,0.0,0.00034333333333333335,0.0,0.00034333333333333335,2.1334602,1000.0,20.0,17.0,19.0,27.0,5.0,2.0,-0.3232767879962921,0.7237734948252342,0.587,0.6283,588.0,776.0
589824,589,1.5554294467129836e-05,0.0,5e-06,0.0,5e-06,2.13118163,1000.0,20.0,19.0,19.0,27.0,3.0,4.0,-0.32440319657325745,0.7229586891410904,0.589,0.6301,590.0,824.0
591872,591,7.776719146009614e-05,0.0,2.5e-05,0.0,2.5e-05,2.13074163,1000.0,20.0,17.0,19.0,27.0,4.0,4.0,-0.32552963495254517,0.7221447792227487,0.591,0.6319,592.0,872.0
593920,593,0.0010999752241033537,0.0,0.0003535714285714286,0.0,0.0003535714285714286,2.1308703149999997,1000.0,20.0,17.0,19.0,27.0,4.0,2.0,-0.3266560435295105,0.7213318071049626,0.593,0.6336999999999999,594.0,920.0
595968,595,0.0,0.0,0.0,0.0,0.0,2.1293631699999995,1000.0,20.0,18.0,19.0,27.0,4.0,4.0,-0.32778239250183105,0.7205197931567134,0.595,0.6355,596.0,968.0
598016,598,0.02308203798496424,0.0,0.007418928571428571,0.0,0.007418928571428571,2.1273287649999997,1000.0,20.0,16.0,19.0,27.0,1.0,3.0,-0.3289088010787964,0.7197086504066684,0.598,0.6382,599.0,16.0
600064,600,0.02234882647465322,0.0,0.007183452380952381,0.0,0.007183452380952381,2.1266853149999996,1000.0,20.0,13.0,19.0,28.0,3.0,2.0,-0.3300352394580841,0.7188983993955377,0.6,0.64,601.0,64.0
602112,602,0.029575651614816536,0.0,0.009505119047619049,0.0,0.009505119047619049,2.12774591,1000.0,20.0,16.0,19.0,28.0,4.0,2.0,-0.33116158843040466,0.7180891247705548,0.602,0.6417999999999999,603.0,112.0
604160,604,0.03019675734275516,0.0,0.009708214285714287,0.0,0.009708214285714287,2.1284297149999998,1000.0,20.0,17.0,19.0,28.0,6.0,1.0,-0.33228799700737,0.7172807184047949,0.604,0.6436,605.0,160.0
606208,606,0.02249475383063275,0.0,0.007230833333333333,0.0,0.007230833333333333,2.12802114,1000.0,20.0,15.0,19.0,28.0,2.0,2.0,-0.3334144055843353,0.7164732221222402,0.606,0.6454,607.0,208.0
608256,608,0.005511505954877569,0.0,0.0017721428571428571,0.0,0.0017721428571428571,2.12707281,1000.0,20.0,18.0,19.0,28.0,4.0,4.0,-0.33454084396362305,0.7156666135698148,0.608,0.6472,609.0,256.0
610304,610,0.0021520972733756532,0.0,0.0006917857142857142,0.0,0.0006917857142857142,2.1273028099999998,1000.0,20.0,17.0,19.0,28.0,3.0,3.0,-0.335667222738266,0.7148609557097059,0.61,0.649,611.0,304.0
612352,612,0.0001866972224515711,0.0,6e-05,0.0,6e-05,2.12735948,1000.0,20.0,15.0,19.0,28.0,2.0,2.0,-0.33679360151290894,0.7140562048146213,0.612,0.6508,613.0,352.0
614400,614,0.0008610083080135024,0.0,0.00027678571428571433,0.0,0.00027678571428571433,2.126982335,1000.0,20.0,14.0,19.0,28.0,6.0,4.0,-0.33792001008987427,0.7132523386069735,0.614,0.6526,615.0,400.0
616448,616,1.5552794065409824e-05,0.0,5e-06,0.0,5e-06,2.124971855,1000.0,20.0,16.0,19.0,28.0,7.0,4.0,-0.3390464186668396,0.7124493773713368,0.616,0.6544,617.0,448.0
618496,618,0.0013742007531677553,0.0,0.0004417857142857143,0.0,0.0004417857142857143,2.12416995,1000.0,20.0,17.0,19.0,28.0,4.0,2.0,-0.34017282724380493,0.7116473200889172,0.618,0.6562,619.0,496.0
620544,620,0.0021312221966541967,0.0,0.0006852380952380953,0.0,0.0006852380952380953,2.12281161,1000.0,20.0,19.0,20.0,28.0,3.0,4.0,-0.3412992060184479,0.7108461869269339,0.62,0.658,621.0,544.0
622592,622,1.5550094051691835e-05,0.0,5e-06,0.0,5e-06,2.12267006,1000.0,20.0,18.0,20.0,28.0,3.0,2.0,-0.3424256145954132,0.7100459344753021,0.622,0.6597999999999999,623.0,592.0
624640,624,0.0006065728795302376,0.0,0.000195,0.0,0.000195,2.12520887,1000.0,20.0,18.0,20.0,28.0,2.0,2.0,-0.34355199337005615,0.7092466040646029,0.624,0.6616,625.0,640.0
626688,626,0.0,0.0,0.0,0.0,0.0,2.1251741049999997,1000.0,20.0,12.0,20.0,28.0,3.0,2.0,-0.34467843174934387,0.7084481312690354,0.626,0.6634,627.0,688.0
628736,628,0.0,0.0,0.0,0.0,0.0,2.1216698149999997,1000.0,20.0,18.0,20.0,28.0,3.0,4.0,-0.3458048403263092,0.7076505784871137,0.628,0.6652,629.0,736.0
630784,630,0.0010941673075116438,0.0,0.00035178571428571436,0.0,0.00035178571428571436,2.1207849399999996,1000.0,20.0,17.0,20.0,28.0,7.0,8.0,-0.34693121910095215,0.7068539446355988,0.63,0.667,631.0,784.0
632832,632,0.0005521416134123647,0.0,0.00017750000000000003,0.0,0.00017750000000000003,2.121962915,1000.0,20.0,19.0,20.0,28.0,4.0,4.0,-0.3480576276779175,0.7060581865482047,0.632,0.6688000000000001,633.0,832.0
634880,634,0.00010885402500098082,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.12241839,1000.0,20.0,19.0,20.0,28.0,4.0,5.0,-0.3491840362548828,0.7052633243049077,0.634,0.6706,635.0,880.0
636928,636,0.00035763429182023937,0.0,0.00011500000000000007,0.0,0.00011500000000000007,2.12207839,1000.0,20.0,18.0,20.0,28.0,4.0,4.0,-0.35031041502952576,0.7044693778920122,0.636,0.6724,637.0,928.0
638976,638,1.5549456843015193e-05,0.0,5e-06,0.0,5e-06,2.12279375,1000.0,20.0,18.0,20.0,28.0,4.0,4.0,-0.3514368236064911,0.7036763042888536,0.638,0.6742,639.0,976.0
641024,641,0.018580374226217465,0.0,0.00597452380952381,0.0,0.00597452380952381,2.122098265,1000.0,20.0,13.0,20.0,28.0,0.0,2.0,-0.3525632321834564,0.7028841235076684,0.641,0.6769000000000001,642.0,24.0
643072,643,0.018889801502556848,0.0,0.006072619047619048,0.0,0.006072619047619048,2.1227918299999997,1000.0,20.0,12.0,20.0,28.0,2.0,2.0,-0.35368961095809937,0.7020928554673374,0.643,0.6787,644.0,72.0
645120,645,0.02941565776684631,0.0,0.009454285714285715,0.0,0.009454285714285715,2.123357065,1000.0,20.0,17.0,20.0,28.0,3.0,3.0,-0.3548160195350647,0.7013024572923259,0.645,0.6805,646.0,120.0
647168,647,0.027461837847644194,0.0,0.008824761904761906,0.0,0.008824761904761906,2.123847065,1000.0,20.0,15.0,20.0,28.0,5.0,2.0,-0.35594242811203003,0.7005129489273589,0.647,0.6823,648.0,168.0
649216,649,0.0035914419900267692,0.0,0.0011544047619047619,0.0,0.0011544047619047619,2.1223931350000003,1000.0,20.0,19.0,21.0,28.0,3.0,3.0,-0.35706883668899536,0.6997243293707113,0.649,0.6841,650.0,216.0
651264,651,0.0007983575157385511,0.0,0.00025678571428571433,0.0,0.00025678571428571433,2.124851465,1000.0,20.0,15.0,21.0,28.0,3.0,4.0,-0.3581951856613159,0.6989366392816541,0.651,0.6859000000000001,652.0,264.0
653312,653,0.003918948400314219,0.0,0.0012605952380952382,0.0,0.0012605952380952382,2.1259504,1000.0,20.0,19.0,21.0,28.0,4.0,5.0,-0.35932162404060364,0.6981497734875939,0.653,0.6877,654.0,312.0
655360,655,0.0007255022927120797,0.0,0.00023345238095238093,0.0,0.00023345238095238093,2.12720647,1000.0,20.0,18.0,21.0,30.0,3.0,4.0,-0.36044803261756897,0.6973638143333991,0.655,0.6895,656.0,360.0
657408,657,0.001741369485795368,0.0,0.0005602380952380952,0.0,0.0005602380952380952,2.12886159,1000.0,20.0,18.0,21.0,30.0,4.0,3.0,-0.3615744411945343,0.6965787399919129,0.657,0.6913,658.0,408.0
659456,659,0.000559250926832378,0.0,0.00018,0.0,0.00018,2.129203135,1000.0,20.0,19.0,21.0,30.0,3.0,4.0,-0.36270079016685486,0.6957945909396239,0.659,0.6931,660.0,456.0
661504,661,0.00031073143456729986,0.0,0.00010000000000000002,0.0,0.00010000000000000002,2.13192861,1000.0,20.0,19.0,21.0,30.0,2.0,5.0,-0.3638272285461426,0.6950112624767388,0.661,0.6949000000000001,662.0,504.0
663552,663,0.0,0.0,0.0,0.0,0.0,2.13403147,1000.0,20.0,17.0,21.0,30.0,4.0,5.0,-0.3649536371231079,0.6942288365779474,0.663,0.6967,664.0,552.0
665600,665,0.0017717488387063696,0.0,0.0005702380952380952,0.0,0.0005702380952380952,2.133343615,1000.0,20.0,19.0,21.0,30.0,2.0,5.0,-0.36607998609542847,0.6934473328468967,0.665,0.6985,666.0,600.0
667648,667,4.6605192992244085e-05,0.0,1.5e-05,0.0,1.5e-05,2.135497305,1000.0,20.0,18.0,21.0,30.0,3.0,4.0,-0.3672063946723938,0.6926666675800726,0.667,0.7003,668.0,648.0
669696,669,0.0011598331270990495,0.0,0.0003733333333333334,0.0,0.0003733333333333334,2.13562005,1000.0,20.0,19.0,21.0,30.0,4.0,4.0,-0.3683328330516815,0.6918868605463983,0.669,0.7021000000000001,670.0,696.0
671744,671,1.5528578755427685e-05,0.0,5e-06,0.0,5e-06,2.134953735,1000.0,20.0,17.0,21.0,30.0,6.0,3.0,-0.36945924162864685,0.6911079520193684,0.671,0.7039000000000001,672.0,744.0
673792,673,0.0,0.0,0.0,0.0,0.0,2.134166945,1000.0,20.0,18.0,21.0,30.0,3.0,8.0,-0.3705855906009674,0.6903299615145021,0.673,0.7057,674.0,792.0
675840,675,0.0,0.0,0.0,0.0,0.0,2.136014915,1000.0,20.0,20.0,21.0,30.0,3.0,4.0,-0.37171199917793274,0.6895528057045721,0.675,0.7075,676.0,840.0
677888,677,6.204870393964456e-05,0.0,2e-05,0.0,2e-05,2.136742775,1000.0,20.0,19.0,21.0,30.0,3.0,4.0,-0.37283840775489807,0.6887765247967708,0.677,0.7093,678.0,888.0
679936,679,9.309082164816879e-05,0.0,3e-05,0.0,3e-05,2.13783099,1000.0,20.0,19.0,21.0,30.0,4.0,4.0,-0.3739648163318634,0.6880011178061559,0.679,0.7111000000000001,680.0,936.0
681984,681,3.103276507411635e-05,0.0,1e-05,0.0,1e-05,2.13820301,1000.0,20.0,18.0,21.0,30.0,4.0,4.0,-0.37509122490882874,0.6872265837488938,0.681,0.7129000000000001,682.0,984.0
684032,684,0.026909251971351758,0.0,0.008669523809523811,0.0,0.008669523809523811,2.137134795,1000.0,20.0,18.0,21.0,30.0,1.0,2.0,-0.3762176036834717,0.68645294210015,0.684,0.7156,685.0,32.0
686080,686,0.030480596617699057,0.0,0.009823333333333333,0.0,0.009823333333333333,2.1371844350000004,1000.0,20.0,17.0,21.0,30.0,3.0,4.0,-0.377344012260437,0.6856801509394905,0.686,0.7174,687.0,80.0
688128,688,0.023920928154735666,0.0,0.0077130952380952385,0.0,0.0077130952380952385,2.136864435,1000.0,20.0,14.0,21.0,30.0,2.0,3.0,-0.37847042083740234,0.6849082297673496,0.688,0.7192,689.0,128.0
690176,690,0.024748640143153523,0.0,0.007983214285714288,0.0,0.007983214285714288,2.135728595,1000.0,20.0,14.0,21.0,30.0,2.0,4.0,-0.3795967996120453,0.684137197993193,0.69,0.721,691.0,176.0
692224,692,0.012037262254854748,0.0,0.003883214285714286,0.0,0.003883214285714286,2.13522657,1000.0,20.0,16.0,21.0,31.0,3.0,2.0,-0.3807232081890106,0.6833670138380055,0.692,0.7228,693.0,224.0
694272,694,0.002485619255134843,0.0,0.0008017857142857145,0.0,0.0008017857142857145,2.13503728,1000.0,20.0,14.0,21.0,31.0,2.0,4.0,-0.38184961676597595,0.6825976967364361,0.694,0.7245999999999999,695.0,272.0
696320,696,0.0016386215337965174,0.0,0.0005285714285714286,0.0,0.0005285714285714286,2.134128705,1000.0,20.0,19.0,21.0,31.0,7.0,2.0,-0.3829760253429413,0.6818292457123784,0.696,0.7263999999999999,697.0,320.0
698368,698,0.0014934989664587353,0.0,0.0004817857142857143,0.0,0.0004817857142857143,2.135692395,1000.0,20.0,17.0,21.0,31.0,5.0,2.0,-0.3841024339199066,0.6810616597908241,0.698,0.7282,699.0,368.0
700416,700,7.74789755280063e-05,0.0,2.5e-05,0.0,2.5e-05,2.134872155,1000.0,20.0,18.0,21.0,31.0,4.0,4.0,-0.38522881269454956,0.6802949582722325,0.7,0.73,701.0,416.0
702464,702,0.0023511827706401652,0.0,0.0007585714285714288,0.0,0.0007585714285714288,2.1321284599999997,1000.0,20.0,16.0,21.0,31.0,5.0,6.0,-0.3863552212715149,0.6795290996122266,0.702,0.7318,703.0,464.0
704512,704,0.000573437854328543,0.0,0.00018500000000000002,0.0,0.00018500000000000002,2.133443575,1000.0,20.0,18.0,21.0,31.0,3.0,4.0,-0.3874816596508026,0.6787640829075609,0.704,0.7335999999999999,705.0,512.0
706560,706,4.650154666652704e-05,0.0,1.5e-05,0.0,1.5e-05,2.13472786,1000.0,20.0,14.0,21.0,31.0,4.0,2.0,-0.38860803842544556,0.6779999678738494,0.706,0.7353999999999999,707.0,560.0
708608,708,0.00010847562615155692,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.1314642900000003,1000.0,20.0,18.0,21.0,31.0,3.0,4.0,-0.3897344172000885,0.6772367130385477,0.708,0.7372,709.0,608.0
710656,710,0.00017043562474499278,0.0,5.4999999999999995e-05,0.0,5.4999999999999995e-05,2.13115,1000.0,20.0,18.0,21.0,31.0,4.0,4.0,-0.39086082577705383,0.6764742972727867,0.71,0.739,711.0,656.0
712704,712,0.0,0.0,0.0,0.0,0.0,2.1312425,1000.0,20.0,17.0,21.0,31.0,5.0,3.0,-0.3919872045516968,0.6757127599529991,0.712,0.7408,713.0,704.0
714752,714,0.0,0.0,0.0,0.0,0.0,2.131349285,1000.0,20.0,12.0,21.0,31.0,2.0,1.0,-0.3931136429309845,0.6749520396994958,0.714,0.7425999999999999,715.0,752.0
716800,716,0.00018592284076757602,0.0,6e-05,0.0,6e-05,2.1274685699999996,1000.0,20.0,18.0,21.0,31.0,3.0,3.0,-0.39424002170562744,0.6741922160530245,0.716,0.7444,717.0,800.0
718848,718,0.00012394199413937265,0.0,4e-05,0.0,4e-05,2.12694357,1000.0,20.0,19.0,21.0,31.0,4.0,4.0,-0.3953664302825928,0.6734332277040822,0.718,0.7462,719.0,848.0
720896,720,0.0,0.0,0.0,0.0,0.0,2.126067615,1000.0,20.0,19.0,21.0,31.0,4.0,4.0,-0.3964928388595581,0.6726750938048061,0.72,0.748,721.0,896.0
722944,722,0.0009448900580381158,0.0,0.00030500000000000004,0.0,0.00030500000000000004,2.129351195,1000.0,20.0,19.0,21.0,31.0,3.0,5.0,-0.39761921763420105,0.6719178334179898,0.722,0.7498,723.0,944.0
724992,724,0.0004905376051042861,0.0,0.00015833333333333332,0.0,0.00015833333333333332,2.13030595,1000.0,20.0,17.0,21.0,31.0,2.0,3.0,-0.3987456262111664,0.6711614055108325,0.724,0.7515999999999999,725.0,992.0
727040,727,0.02591157676577537,0.0,0.008360595238095238,0.0,0.008360595238095238,2.127245945,1000.0,20.0,15.0,21.0,31.0,3.0,2.0,-0.3998720347881317,0.6704058291708613,0.727,0.7543,728.0,40.0
729088,729,0.026797815128375934,0.0,0.008644880952380952,0.0,0.008644880952380952,2.1274452299999997,1000.0,20.0,15.0,21.0,31.0,2.0,3.0,-0.40099844336509705,0.6696511034394037,0.729,0.7561,730.0,88.0
731136,731,0.028136446054006493,0.0,0.009076785714285716,0.0,0.009076785714285716,2.12766665,1000.0,20.0,15.0,22.0,31.0,5.0,1.0,-0.40212482213974,0.6688972472935575,0.731,0.7579,732.0,136.0
733184,733,0.023862840594643556,0.0,0.0076950000000000005,0.0,0.0076950000000000005,2.1261830799999997,1000.0,20.0,14.0,22.0,31.0,2.0,2.0,-0.4032512307167053,0.6681442198849833,0.733,0.7597,734.0,184.0
735232,735,0.0037938681457021987,0.0,0.0012238095238095237,0.0,0.0012238095238095237,2.12326272,1000.0,20.0,15.0,22.0,31.0,6.0,7.0,-0.40437763929367065,0.6673920402154009,0.735,0.7615,736.0,232.0
737280,737,0.007104282083714968,0.0,0.002290714285714286,0.0,0.002290714285714286,2.124202,1000.0,20.0,16.0,22.0,31.0,3.0,1.0,-0.4055039882659912,0.6666407470653312,0.737,0.7633,738.0,280.0
739328,739,0.003433835988806569,0.0,0.0011078571428571429,0.0,0.0011078571428571429,2.124579145,1000.0,20.0,18.0,22.0,31.0,4.0,3.0,-0.40663039684295654,0.6658902599669857,0.739,0.7651,740.0,328.0
741376,741,0.0008374319586967261,0.0,0.00027023809523809525,0.0,0.00027023809523809525,2.125110695,1000.0,20.0,18.0,22.0,31.0,5.0,5.0,-0.40775683522224426,0.665140597925081,0.741,0.7669,742.0,376.0
743424,743,0.00017040843746610215,0.0,5.4999999999999995e-05,0.0,5.4999999999999995e-05,2.124748545,1000.0,20.0,19.0,22.0,31.0,3.0,5.0,-0.4088832437992096,0.6643917996562593,0.743,0.7686999999999999,744.0,424.0
745472,745,0.00020724708574990287,0.0,6.69047619047619e-05,0.0,6.69047619047619e-05,2.12374831,1000.0,20.0,17.0,22.0,31.0,3.0,4.0,-0.41000959277153015,0.6636438839216288,0.745,0.7705,746.0,472.0
747520,747,0.0,0.0,0.0,0.0,0.0,2.1211210449999998,1000.0,20.0,16.0,22.0,31.0,5.0,4.0,-0.4111360013484955,0.6628967706151416,0.747,0.7723,748.0,520.0
749568,749,1.5493801100714525e-05,0.0,5e-06,0.0,5e-06,2.12118271,1000.0,20.0,14.0,22.0,31.0,3.0,2.0,-0.4122624397277832,0.6621504786560791,0.749,0.7741,750.0,568.0
751616,751,0.0013380047780000232,0.0,0.00043178571428571425,0.0,0.00043178571428571425,2.1182880649999998,1000.0,20.0,17.0,22.0,31.0,5.0,3.0,-0.41338881850242615,0.6614050662984408,0.751,0.7759,752.0,616.0
