timesteps,episodes_completed,normalized_reward_mean,extrinsic_reward_mean,intrinsic_reward_mean,speed_penalty_mean,total_reward_mean,episode_return_mean,episode_length_mean,global_parts,ep_parts,global_left_geoms,global_right_geoms,ep_left_geoms,ep_right_geoms,log_std_mean,action_std_mean,randinit_prob,randinit_noise,episode_idx,episode_steps
518144,518,0.026751092505232634,0.0,0.00952357142857143,0.0,0.00952357142857143,2.2670770900000004,1000.0,20.0,16.0,6.0,7.0,2.0,3.0,-0.5954574942588806,0.5513102868730279,nan,nan,519.0,144.0
520192,520,0.030743331109549167,0.0,0.010945238095238096,0.0,0.010945238095238096,2.26845888,1000.0,20.0,18.0,6.0,7.0,3.0,6.0,-0.5957912802696228,0.5511262979198689,nan,nan,521.0,192.0
522240,522,0.006384542720267068,0.0,0.0022745238095238096,0.0,0.0022745238095238096,2.270624,1000.0,20.0,18.0,6.0,7.0,3.0,5.0,-0.5961251854896545,0.5509423046919558,nan,nan,523.0,240.0
524288,524,0.0026209059311508003,0.0,0.0009339285714285716,0.0,0.0009339285714285716,2.2720523349999997,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.5964589715003967,0.5507584385456045,nan,nan,525.0,288.0
526336,526,0.00164693671737514,0.0,0.0005870238095238096,0.0,0.0005870238095238096,2.27351091,1000.0,20.0,18.0,6.0,7.0,4.0,6.0,-0.5967927575111389,0.5505746337609592,nan,nan,527.0,336.0
528384,528,0.0011269237223842559,0.0,0.0004016666666666667,0.0,0.0004016666666666667,2.274814245,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.5971266627311707,0.5503908247058386,nan,nan,529.0,384.0
530432,530,0.002370520040876719,0.0,0.0008450000000000002,0.0,0.0008450000000000002,2.2758710349999998,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.5974604487419128,0.5502071426050741,nan,nan,531.0,432.0
532480,532,0.002932246036026215,0.0,0.0010451190476190475,0.0,0.0010451190476190475,2.27627937,1000.0,20.0,19.0,6.0,7.0,4.0,5.0,-0.597794234752655,0.5500235218045941,nan,nan,533.0,480.0
534528,534,0.0018100672629026914,0.0,0.0006450000000000001,0.0,0.0006450000000000001,2.27712425,1000.0,20.0,17.0,6.0,7.0,5.0,4.0,-0.598128080368042,0.5498399295109263,nan,nan,535.0,528.0
536576,536,0.0006033344907752937,0.0,0.00021500000000000002,0.0,0.00021500000000000002,2.278712585,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.5984618663787842,0.5496564312605863,nan,nan,537.0,576.0
538624,538,0.002827779964350374,0.0,0.0010077380952380952,0.0,0.0010077380952380952,2.27971092,1000.0,20.0,18.0,6.0,7.0,3.0,4.0,-0.5987957119941711,0.5494729614980326,nan,nan,539.0,624.0
540672,540,0.000360471327997516,0.0,0.00012845238095238095,0.0,0.00012845238095238095,2.2797741300000003,1000.0,20.0,17.0,6.0,7.0,5.0,4.0,-0.5991295576095581,0.5492895529758317,nan,nan,541.0,672.0
542720,542,0.0004629419131192609,0.0,0.000165,0.0,0.000165,2.27908234,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.5994633436203003,0.5491062384028235,nan,nan,543.0,720.0
544768,544,0.0006032885269872682,0.0,0.00021500000000000002,0.0,0.00021500000000000002,2.28005163,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.5997971892356873,0.5489229522890862,nan,nan,545.0,768.0
546816,546,0.00036947935011535476,0.0,0.00013166666666666668,0.0,0.00013166666666666668,2.28057163,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.600131094455719,0.5487396946469659,nan,nan,547.0,816.0
548864,548,0.0002806158787025435,0.0,0.00010000000000000003,0.0,0.00010000000000000003,2.280694965,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6004648804664612,0.5485565635783485,nan,nan,549.0,864.0
550912,550,1.4033182561080591e-05,0.0,5e-06,0.0,5e-06,2.2807833,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.6007987260818481,0.5483734609405131,nan,nan,551.0,912.0
552960,552,0.0014744895241312805,0.0,0.0005252380952380953,0.0,0.0005252380952380953,2.280859965,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6011325120925903,0.5481904520951842,nan,nan,553.0,960.0
555008,555,0.009873867896801239,0.0,0.0035166666666666666,0.0,0.0035166666666666666,2.280494965,1000.0,20.0,8.0,6.0,7.0,2.0,0.0,-0.6014663577079773,0.5480074716616624,nan,nan,556.0,8.0
557056,557,0.02729247998032264,0.0,0.009720357142857145,0.0,0.009720357142857145,2.2805931750000004,1000.0,20.0,16.0,6.0,7.0,4.0,3.0,-0.6018002033233643,0.5478245523051604,nan,nan,558.0,56.0
559104,559,0.02754582163517546,0.0,0.009811666666666666,0.0,0.009811666666666666,2.281469965,1000.0,20.0,16.0,6.0,7.0,3.0,4.0,-0.6021339893341064,0.5476417266472807,nan,nan,560.0,104.0
561152,561,0.03112270827385684,0.0,0.011085238095238098,0.0,0.011085238095238098,2.2832883,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6024678349494934,0.5474589293727687,nan,nan,562.0,152.0
563200,563,0.030898957514287305,0.0,0.011007142857142858,0.0,0.011007142857142858,2.2843816350000004,1000.0,20.0,18.0,6.0,7.0,4.0,4.0,-0.6028016805648804,0.5472761931141397,nan,nan,564.0,200.0
565248,565,0.002437100348153082,0.0,0.0008685714285714288,0.0,0.0008685714285714288,2.285128425,1000.0,20.0,18.0,6.0,7.0,3.0,4.0,-0.6031354665756226,0.5470935504603431,nan,nan,566.0,248.0
567296,567,0.0011694181284986455,0.0,0.00041678571428571437,0.0,0.00041678571428571437,2.2856317600000002,1000.0,20.0,17.0,6.0,7.0,3.0,4.0,-0.6034692525863647,0.5469109687599361,nan,nan,568.0,296.0
569344,569,0.0008556876402785938,0.0,0.00030500000000000004,0.0,0.00030500000000000004,2.28671843,1000.0,20.0,17.0,6.0,7.0,3.0,3.0,-0.6038031578063965,0.5467283828174706,nan,nan,570.0,344.0
571392,571,0.0011643629278648455,0.0,0.000415,0.0,0.000415,2.2888101,1000.0,20.0,16.0,6.0,7.0,5.0,5.0,-0.6041369438171387,0.5465459229845743,nan,nan,572.0,392.0
573440,573,0.001501074506125108,0.0,0.0005350000000000001,0.0,0.0005350000000000001,2.289016765,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.6044707298278809,0.5463635240440546,nan,nan,574.0,440.0
575488,575,0.0021658732992836773,0.0,0.0007717857142857143,0.0,0.0007717857142857143,2.288651765,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.604804515838623,0.5461811859755902,nan,nan,576.0,488.0
577536,577,0.0007110431519138773,0.0,0.0002533333333333334,0.0,0.0002533333333333334,2.2890985550000003,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6051384210586548,0.5459988436707276,nan,nan,578.0,536.0
579584,579,0.00026664399655633854,0.0,9.500000000000002e-05,0.0,9.500000000000002e-05,2.28905189,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.605472207069397,0.5458166273071572,nan,nan,580.0,584.0
581632,581,0.0006315698630035782,0.0,0.000225,0.0,0.000225,2.2886224850000003,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6058059930801392,0.5456344717547105,nan,nan,582.0,632.0
583680,583,0.00016844113179566438,0.0,6e-05,0.0,6e-05,2.2893759399999998,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.6061398983001709,0.5454523119701062,nan,nan,584.0,680.0
585728,585,0.0005520103423363628,0.0,0.00019666666666666666,0.0,0.00019666666666666666,2.29219452,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.6064736843109131,0.5452702780007299,nan,nan,586.0,728.0
587776,587,0.000477156441656479,0.0,0.00017,0.0,0.00017,2.2925980950000002,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.6068074703216553,0.5450883047816067,nan,nan,588.0,776.0
589824,589,0.0004490800467295759,0.0,0.00016,0.0,0.00016,2.29492167,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.607141375541687,0.5449063273345623,nan,nan,590.0,824.0
591872,591,8.420585443905167e-05,0.0,3e-05,0.0,3e-05,2.29533155,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6074751615524292,0.544724475576808,nan,nan,592.0,872.0
593920,593,7.017989777683837e-05,0.0,2.5e-05,0.0,2.5e-05,2.29577334,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6078089475631714,0.5445426845084972,nan,nan,594.0,920.0
595968,595,1.4037864146342334e-05,0.0,5e-06,0.0,5e-06,2.2963916749999997,1000.0,20.0,18.0,6.0,7.0,5.0,4.0,-0.6081427931785583,0.5443609216629356,nan,nan,596.0,968.0
598016,598,0.017013712444045294,0.0,0.006059047619047619,0.0,0.006059047619047619,2.2978118,1000.0,20.0,11.0,6.0,7.0,2.0,2.0,-0.6084765791893005,0.5441792519235853,nan,nan,599.0,16.0
600064,600,0.026500664860131928,0.0,0.009438333333333333,0.0,0.009438333333333333,2.2987650150000003,1000.0,20.0,16.0,6.0,7.0,3.0,3.0,-0.6088104844093323,0.5439975779633648,nan,nan,601.0,64.0
602112,602,0.027925596966211413,0.0,0.009945119047619048,0.0,0.009945119047619048,2.299983595,1000.0,20.0,16.0,6.0,7.0,3.0,4.0,-0.6091443300247192,0.5438159970688599,nan,nan,603.0,112.0
604160,604,0.02830862314959578,0.0,0.010081785714285713,0.0,0.010081785714285713,2.3023703849999997,1000.0,20.0,17.0,6.0,7.0,3.0,4.0,-0.6094781160354614,0.5436345091873634,nan,nan,605.0,160.0
606208,606,0.018475820951667155,0.0,0.00658,0.0,0.00658,2.303073965,1000.0,20.0,17.0,6.0,7.0,3.0,4.0,-0.6098119616508484,0.543453049481547,nan,nan,607.0,208.0
608256,608,0.005953329455078642,0.0,0.0021205952380952383,0.0,0.0021205952380952383,2.3035107549999996,1000.0,20.0,19.0,6.0,7.0,4.0,4.0,-0.6101457476615906,0.5432716827266617,nan,nan,609.0,256.0
610304,610,0.0004350248636986723,0.0,0.00015500000000000003,0.0,0.00015500000000000003,2.305212665,1000.0,20.0,18.0,6.0,7.0,3.0,5.0,-0.6104795336723328,0.5430903764993597,nan,nan,611.0,304.0
612352,612,0.001698238291909453,0.0,0.0006051190476190477,0.0,0.0006051190476190477,2.305596,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6108134388923645,0.5429090660596332,nan,nan,613.0,352.0
614400,614,0.00017536544720813088,0.0,6.250000000000001e-05,0.0,6.250000000000001e-05,2.30727779,1000.0,20.0,18.0,6.0,7.0,4.0,4.0,-0.6111472249031067,0.542727880848504,nan,nan,615.0,400.0
616448,616,0.003051919104871574,0.0,0.0010876190476190478,0.0,0.0010876190476190478,2.30901958,1000.0,20.0,18.0,6.0,7.0,4.0,7.0,-0.6114810109138489,0.5425467561043715,nan,nan,617.0,448.0
618496,618,0.0007575689924601831,0.0,0.00027,0.0,0.00027,2.31008566,1000.0,20.0,18.0,6.0,7.0,5.0,4.0,-0.6118149161338806,0.5423656271520312,nan,nan,619.0,496.0
620544,620,0.0012091707507999533,0.0,0.00043095238095238104,0.0,0.00043095238095238104,2.30948316,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.6121487021446228,0.5421846233029374,nan,nan,621.0,544.0
622592,622,8.417623223136946e-05,0.0,3e-05,0.0,3e-05,2.3102499499999998,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.612482488155365,0.5420036798603142,nan,nan,623.0,592.0
624640,624,0.001173928021050071,0.0,0.00041833333333333333,0.0,0.00041833333333333333,2.310201735,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6128163933753967,0.5418227322136955,nan,nan,625.0,640.0
626688,626,0.0004255317089765356,0.0,0.00015166666666666668,0.0,0.00015166666666666668,2.3107369749999997,1000.0,20.0,19.0,6.0,7.0,6.0,6.0,-0.6131501793861389,0.5416419095450979,nan,nan,627.0,688.0
628736,628,0.0007252592353657669,0.0,0.00025845238095238097,0.0,0.00025845238095238097,2.3114619700000003,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.6134839653968811,0.5414611472225056,nan,nan,629.0,736.0
630784,630,2.8062854762781778e-05,0.0,1e-05,0.0,1e-05,2.3125637599999997,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6138178706169128,0.5412803807001259,nan,nan,631.0,784.0
632832,632,1.403192890359582e-05,0.0,5e-06,0.0,5e-06,2.31355555,1000.0,20.0,17.0,6.0,7.0,5.0,6.0,-0.614151656627655,0.5410997390306672,nan,nan,633.0,832.0
634880,634,0.00011225818654904654,0.0,4e-05,0.0,4e-05,2.314177095,1000.0,20.0,18.0,6.0,7.0,6.0,5.0,-0.6144854426383972,0.540919157646809,nan,nan,635.0,880.0
636928,636,1.4032401850990743e-05,0.0,5e-06,0.0,5e-06,2.3153395949999998,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6148192882537842,0.5407386042978987,nan,nan,637.0,928.0
638976,638,0.000519186755496632,0.0,0.000185,0.0,0.000185,2.315606385,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6151530742645264,0.5405581434356469,nan,nan,639.0,976.0
641024,641,0.021585883293354157,0.0,0.007690833333333333,0.0,0.007690833333333333,2.31706175,1000.0,20.0,15.0,6.0,7.0,2.0,3.0,-0.6154869198799133,0.5403777105896322,nan,nan,642.0,24.0
643072,643,0.02802822125483344,0.0,0.009986071428571427,0.0,0.009986071428571427,2.317746755,1000.0,20.0,16.0,6.0,7.0,4.0,4.0,-0.6158207654953003,0.5401973379702784,nan,nan,644.0,72.0
645120,645,0.027997907028036874,0.0,0.00997607142857143,0.0,0.00997607142857143,2.318353545,1000.0,20.0,16.0,6.0,7.0,3.0,4.0,-0.6161545515060425,0.5400170577450062,nan,nan,646.0,120.0
647168,647,0.02758467154297382,0.0,0.00982857142857143,0.0,0.00982857142857143,2.31973212,1000.0,20.0,16.0,6.0,7.0,4.0,3.0,-0.6164883971214294,0.5398368055079275,nan,nan,648.0,168.0
649216,649,0.017396421034490468,0.0,0.00619952380952381,0.0,0.00619952380952381,2.320538785,1000.0,20.0,18.0,6.0,7.0,4.0,6.0,-0.6168221831321716,0.5396566456032658,nan,nan,650.0,216.0
651264,651,0.004124493507212296,0.0,0.0014704761904761905,0.0,0.0014704761904761905,2.321158785,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.6171560883522034,0.539476481512813,nan,nan,652.0,264.0
653312,653,0.0031276174015920466,0.0,0.0011150000000000003,0.0,0.0011150000000000003,2.32211557,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.6174899339675903,0.5392964097146182,nan,nan,654.0,312.0
655360,655,0.0005749471166264349,0.0,0.000205,0.0,0.000205,2.322869025,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.6178237199783325,0.5391164301564124,nan,nan,656.0,360.0
657408,657,0.0015707682141039973,0.0,0.00056,0.0,0.00056,2.321862235,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6181575655937195,0.538936478539722,nan,nan,658.0,408.0
659456,659,0.00021738174659655446,0.0,7.750000000000001e-05,0.0,7.750000000000001e-05,2.322061645,1000.0,20.0,18.0,6.0,7.0,4.0,6.0,-0.6184914112091064,0.5387565869890629,nan,nan,660.0,456.0
661504,661,0.001136216467755797,0.0,0.0004051190476190476,0.0,0.0004051190476190476,2.322426765,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.6188251972198486,0.5385767875860629,nan,nan,662.0,504.0
663552,663,0.0008859745374245795,0.0,0.000315952380952381,0.0,0.000315952380952381,2.322311295,1000.0,20.0,17.0,6.0,7.0,6.0,7.0,-0.6191590428352356,0.5383970160966095,nan,nan,664.0,552.0
665600,665,0.0004486667399780826,0.0,0.00016,0.0,0.00016,2.323694755,1000.0,20.0,17.0,6.0,7.0,4.0,6.0,-0.6194928884506226,0.5382173046130627,nan,nan,666.0,600.0
667648,667,7.012280587097133e-05,0.0,2.5e-05,0.0,2.5e-05,2.324043095,1000.0,20.0,19.0,6.0,7.0,6.0,7.0,-0.6198266744613647,0.5380376851849374,nan,nan,668.0,648.0
669696,669,0.00016828187022217524,0.0,6e-05,0.0,6e-05,2.324718095,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6201604604721069,0.5378581257012596,nan,nan,670.0,696.0
671744,671,0.0,0.0,0.0,0.0,0.0,2.32519,1000.0,20.0,19.0,6.0,7.0,4.0,6.0,-0.6204942464828491,0.5376786261420239,nan,nan,672.0,744.0
673792,673,0.0001121868596011099,0.0,4e-05,0.0,4e-05,2.326171665,1000.0,20.0,19.0,6.0,7.0,4.0,6.0,-0.6208281517028809,0.5374991224123395,nan,nan,674.0,792.0
675840,675,0.00018225858941752483,0.0,6.500000000000001e-05,0.0,6.500000000000001e-05,2.326643575,1000.0,20.0,19.0,6.0,7.0,6.0,6.0,-0.621161937713623,0.5373197426633829,nan,nan,676.0,840.0
677888,677,0.00018725895661265326,0.0,6.678571428571428e-05,0.0,6.678571428571428e-05,2.327369525,1000.0,20.0,20.0,6.0,7.0,5.0,5.0,-0.6214957237243652,0.5371404227788856,nan,nan,678.0,888.0
679936,679,0.00011213703114439548,0.0,4e-05,0.0,4e-05,2.329548105,1000.0,20.0,19.0,6.0,7.0,5.0,5.0,-0.621829628944397,0.5369610987281142,nan,nan,680.0,936.0
681984,681,7.007525802024782e-05,0.0,2.5e-05,0.0,2.5e-05,2.329103225,1000.0,20.0,18.0,6.0,7.0,6.0,6.0,-0.6221634149551392,0.5367818985339686,nan,nan,682.0,984.0
684032,684,0.024527326216622684,0.0,0.008749642857142857,0.0,0.008749642857142857,2.33034526,1000.0,20.0,16.0,6.0,7.0,3.0,3.0,-0.6224972009658813,0.5366027581443596,nan,nan,685.0,32.0
686080,686,0.02905166669277799,0.0,0.010363333333333334,0.0,0.010363333333333334,2.3311255,1000.0,20.0,17.0,6.0,7.0,4.0,4.0,-0.6228311061859131,0.5364236135926467,nan,nan,687.0,80.0
688128,688,0.029480292448628816,0.0,0.010518214285714287,0.0,0.010518214285714287,2.33187729,1000.0,20.0,18.0,6.0,7.0,4.0,4.0,-0.6231648921966553,0.5362445927735824,nan,nan,689.0,128.0
690176,690,0.028442393897770448,0.0,0.010148571428571429,0.0,0.010148571428571429,2.33321908,1000.0,20.0,17.0,6.0,7.0,4.0,4.0,-0.6234986782073975,0.5360656316991915,nan,nan,691.0,176.0
692224,692,0.006643220784859626,0.0,0.0023710714285714285,0.0,0.0023710714285714285,2.331460625,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.6238325834274292,0.5358866664668629,nan,nan,693.0,224.0
694272,694,0.002660176267435245,0.0,0.0009495238095238095,0.0,0.0009495238095238095,2.33171408,1000.0,20.0,17.0,6.0,7.0,5.0,5.0,-0.6241663694381714,0.5357078248433295,nan,nan,695.0,272.0
696320,696,0.0003991670427475373,0.0,0.0001425,0.0,0.0001425,2.331692415,1000.0,20.0,18.0,6.0,7.0,4.0,5.0,-0.6245001554489136,0.5355290429046666,nan,nan,697.0,320.0
698368,698,0.0022415431740968723,0.0,0.0008002380952380953,0.0,0.0008002380952380953,2.330487415,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.6248340010643005,0.5353502887215909,nan,nan,699.0,368.0
700416,700,0.0017227258219155899,0.0,0.000615,0.0,0.000615,2.329809205,1000.0,20.0,17.0,6.0,7.0,4.0,6.0,-0.6251677870750427,0.5351716261035688,nan,nan,701.0,416.0
702464,702,0.0013398486587139163,0.0,0.0004783333333333334,0.0,0.0004783333333333334,2.3289242050000003,1000.0,20.0,18.0,6.0,7.0,6.0,5.0,-0.6255016922950745,0.5349929593345434,nan,nan,703.0,464.0
704512,704,0.0016384750692897637,0.0,0.0005850000000000001,0.0,0.0005850000000000001,2.329185995,1000.0,20.0,19.0,6.0,7.0,4.0,6.0,-0.6258355379104614,0.5348143840907463,nan,nan,705.0,512.0
706560,706,0.0032593348966718718,0.0,0.0011635714285714287,0.0,0.0011635714285714287,2.330345405,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6261693239212036,0.5346359003203431,nan,nan,707.0,560.0
708608,708,0.0005321954490793368,0.0,0.00019000000000000004,0.0,0.00019000000000000004,2.331652195,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6265031695365906,0.5344574442592369,nan,nan,709.0,608.0
710656,710,0.0021245590067954984,0.0,0.0007583333333333334,0.0,0.0007583333333333334,2.332532195,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6268369555473328,0.5342790796104745,nan,nan,711.0,656.0
712704,712,0.00026184378270017376,0.0,9.345238095238097e-05,0.0,9.345238095238097e-05,2.332891485,1000.0,20.0,18.0,6.0,7.0,5.0,5.0,-0.627170741558075,0.5341007744874016,nan,nan,713.0,704.0
714752,714,0.0023823590787643858,0.0,0.0008502380952380953,0.0,0.0008502380952380953,2.33352673,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.6275046467781067,0.5339224652216312,nan,nan,715.0,752.0
716800,716,7.004074106282019e-05,0.0,2.5e-05,0.0,2.5e-05,2.33417197,1000.0,20.0,19.0,6.0,7.0,5.0,7.0,-0.6278384327888489,0.5337442791115891,nan,nan,717.0,800.0
718848,718,9.804839242649918e-05,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.33510626,1000.0,20.0,19.0,6.0,7.0,6.0,6.0,-0.6281722187995911,0.5335661524676527,nan,nan,719.0,848.0
720896,720,4.20188401022931e-05,0.0,1.5e-05,0.0,1.5e-05,2.336854715,1000.0,20.0,19.0,6.0,7.0,5.0,6.0,-0.6285061240196228,0.5333880216851655,nan,nan,721.0,896.0
722944,722,8.404193090203619e-05,0.0,3e-05,0.0,3e-05,2.336891385,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.628839910030365,0.5332100139351307,nan,nan,723.0,944.0
724992,724,0.00021009348635174366,0.0,7.500000000000001e-05,0.0,7.500000000000001e-05,2.33722805,1000.0,20.0,18.0,6.0,7.0,5.0,6.0,-0.6291736960411072,0.5330320655916775,nan,nan,725.0,992.0
727040,727,0.0279413322766742,0.0,0.009975000000000001,0.0,0.009975000000000001,2.33781472,1000.0,20.0,17.0,6.0,7.0,3.0,3.0,-0.6295076012611389,0.5328541131138161,nan,nan,728.0,40.0
729088,729,0.030405012232122584,0.0,0.010856785714285715,0.0,0.010856785714285715,2.3400583,1000.0,20.0,18.0,6.0,7.0,2.0,5.0,-0.6298413872718811,0.5326762835452544,nan,nan,730.0,88.0
731136,731,0.028012063105155957,0.0,0.010003571428571428,0.0,0.010003571428571428,2.34188663,1000.0,20.0,16.0,7.0,7.0,3.0,4.0,-0.6301751732826233,0.5324985133238099,nan,nan,732.0,136.0
733184,733,0.03077910029698086,0.0,0.01099214285714286,0.0,0.01099214285714286,2.342623535,1000.0,20.0,18.0,7.0,7.0,4.0,4.0,-0.630509078502655,0.5323207389720958,nan,nan,734.0,184.0
735232,735,0.004575912817346356,0.0,0.001634761904761905,0.0,0.001634761904761905,2.3428903250000004,1000.0,20.0,17.0,7.0,7.0,3.0,4.0,-0.6308428645133972,0.532143087406652,nan,nan,736.0,232.0
737280,737,0.002332245161457892,0.0,0.0008333333333333334,0.0,0.0008333333333333334,2.3436414,1000.0,20.0,17.0,7.0,7.0,4.0,4.0,-0.6311766505241394,0.5319654951289202,nan,nan,738.0,280.0
739328,739,0.001544634539777634,0.0,0.0005519047619047619,0.0,0.0005519047619047619,2.345671645,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6315104365348816,0.5317879621191145,nan,nan,740.0,328.0
741376,741,0.003550431194052745,0.0,0.0012685714285714286,0.0,0.0012685714285714286,2.347118555,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6318442821502686,0.5316104566710019,nan,nan,742.0,376.0
743424,743,0.0030136767191964947,0.0,0.0010767857142857144,0.0,0.0010767857142857144,2.349106175,1000.0,20.0,18.0,7.0,7.0,5.0,4.0,-0.6321781277656555,0.5314330104724142,nan,nan,744.0,424.0
745472,745,0.0037089422669397574,0.0,0.0013251190476190478,0.0,0.0013251190476190478,2.35039475,1000.0,20.0,19.0,7.0,7.0,5.0,4.0,-0.6325119137763977,0.5312556551688782,nan,nan,746.0,472.0
747520,747,0.0010128867990549684,0.0,0.00036190476190476196,0.0,0.00036190476190476196,2.351769995,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6328457593917847,0.5310783273994466,nan,nan,748.0,520.0
749568,749,0.0004178228454361825,0.0,0.0001492857142857143,0.0,0.0001492857142857143,2.352856905,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6331796050071716,0.5309010588202326,nan,nan,750.0,568.0
751616,751,0.00020990075680100368,0.0,7.5e-05,0.0,7.5e-05,2.3562804849999996,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6335133910179138,0.5307238810450866,nan,nan,752.0,616.0
753664,753,0.0007276042980377739,0.0,0.00026000000000000003,0.0,0.00026000000000000003,2.356977275,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6338472962379456,0.5305466991534357,nan,nan,754.0,664.0
755712,755,0.00019588452904573022,0.0,7.000000000000002e-05,0.0,7.000000000000002e-05,2.35932752,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6341811418533325,0.5303696080263581,nan,nan,756.0,712.0
757760,757,0.00011192784622989036,0.0,4e-05,0.0,4e-05,2.360122645,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6345149278640747,0.5301926076124505,nan,nan,758.0,760.0
759808,759,0.0012850579662832583,0.0,0.0004592857142857143,0.0,0.0004592857142857143,2.360764195,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6348487734794617,0.5300156346775514,nan,nan,760.0,808.0
761856,761,4.1974030070179726e-05,0.0,1.5e-05,0.0,1.5e-05,2.36093444,1000.0,20.0,20.0,7.0,7.0,5.0,7.0,-0.6351825594902039,0.5298387523952793,nan,nan,762.0,856.0
763904,763,0.0,0.0,0.0,0.0,0.0,2.361729325,1000.0,20.0,18.0,7.0,7.0,6.0,6.0,-0.6355164051055908,0.529661897573676,nan,nan,764.0,904.0
765952,765,4.1969042924133395e-05,0.0,1.5e-05,0.0,1.5e-05,2.363196115,1000.0,20.0,18.0,7.0,7.0,4.0,6.0,-0.6358502507209778,0.5294851017844251,nan,nan,766.0,952.0
768000,768,0.0012640472632902502,0.0,0.0004517857142857143,0.0,0.0004517857142857143,2.36493315,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.63618403673172,0.5293083965570601,nan,nan,768.0,1000.0
770048,770,0.025428246943330207,0.0,0.009088214285714286,0.0,0.009088214285714286,2.366212675,1000.0,20.0,16.0,7.0,7.0,2.0,3.0,-0.6365178823471069,0.5291317187628763,nan,nan,771.0,48.0
772096,772,0.03132151865921428,0.0,0.011194642857142858,0.0,0.011194642857142858,2.366302675,1000.0,20.0,19.0,7.0,7.0,4.0,4.0,-0.6368516683578491,0.5289551314701368,nan,nan,773.0,96.0
774144,774,0.030323456272114538,0.0,0.010838690476190476,0.0,0.010838690476190476,2.36698113,1000.0,20.0,18.0,7.0,7.0,4.0,4.0,-0.6371854543685913,0.5287786031099294,nan,nan,775.0,144.0
776192,776,0.03133542153711604,0.0,0.011202142857142858,0.0,0.011202142857142858,2.36800792,1000.0,20.0,18.0,7.0,7.0,5.0,4.0,-0.637519359588623,0.5286020706483053,nan,nan,777.0,192.0
778240,778,0.0054631023162109585,0.0,0.001953809523809524,0.0,0.001953809523809524,2.370254825,1000.0,20.0,19.0,7.0,7.0,3.0,4.0,-0.6378531455993652,0.5284256601151954,nan,nan,779.0,240.0
